user_id,tx_id,timestamp,amount,currency,tx_type,counterparty_id,device_id,geo_lat,geo_lon,balance_after,is_labelled_fraud,anomaly_score,anomaly_label,tx_velocity,avg_amount_30d,avg_freq_30d,user_profile_strength_label,user_profile_strength_score,fuzzy_risk_category,fuzzy_risk_score
U0003,T00000137,2025-08-18 17:31:45,371.36,INR,credit,BNK327675,D_U0003_1,23.191722,74.502675,82922.01,1,0.2796809459898494,0,17,283.52,0.1,weak,2.0,low,0.0
U0003,T00000138,2025-08-18 17:34:24,105.06,INR,credit,BNK369960,D_U0003_2,23.240685,74.667495,83027.07,1,0.2609579281916552,0,18,283.52,0.1,weak,2.0,low,0.0
U0003,T00000139,2025-08-18 17:50:31,128.23,INR,credit,EXT455169,D_U0003_2,23.25289,74.427363,83155.3,1,0.2608094221984474,0,19,283.52,0.1,weak,2.0,low,0.0
U0003,T00000140,2025-08-18 17:55:54,74.22,INR,credit,EXT688773,D_U0003_1,23.138565,74.639482,83229.52,1,0.3018029727801005,0,20,283.52,0.1,weak,2.0,low,0.0
U0003,T00000141,2025-08-18 18:36:51,50.0,INR,credit,EXT556055,D_U0003_1,23.285501,74.578045,83279.52,1,0.3245149367583664,0,21,283.52,0.1,weak,2.0,low,0.0
U0003,T00000142,2025-08-18 19:12:03,288.7,INR,credit,MCH699145,D_U0003_1,23.023067,74.545806,83568.22,1,0.3506693823024036,0,22,283.52,0.1,weak,2.0,low,0.0
U0003,T00000143,2025-08-18 19:34:49,90.2,INR,credit,WLT262028,D_U0003_2,23.197741,74.507494,83658.42,1,0.3404365706390059,0,23,283.52,0.1,weak,2.0,low,0.0
U0003,T00000144,2025-08-18 19:57:13,79.01,INR,credit,MCH868485,D_U0003_2,23.349522,74.621975,83737.43,1,0.3330523556935498,0,24,283.52,0.1,weak,2.0,low,0.0
U0003,T00000145,2025-08-18 20:44:59,93.62,INR,credit,EXT494595,D_U0003_1,23.289939,74.6619,83831.05,1,0.3597006546177916,0,25,283.52,0.1,weak,2.0,low,0.0
U0003,T00000146,2025-09-15 14:52:28,243.45,INR,debit,WLT731469,D_U0003_1,23.21473,74.590146,83587.6,0,0.4340652605620875,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000147,2025-10-03 14:19:45,331.17,INR,debit,EXT286185,D_U0003_2,23.248626,74.46032,83256.43,0,0.3358954815614575,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000148,2025-10-19 18:39:43,381.0,INR,debit,BNK409060,D_U0003_2,23.174982,74.531225,82875.43,0,0.3187473415109021,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000149,2025-10-29 17:52:09,134.55,INR,debit,WLT843729,D_U0003_1,23.216047,74.612908,82740.88,0,0.1818206928185892,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000150,2025-11-05 20:54:34,625.81,INR,debit,BNK734619,D_U0003_1,23.277448,74.501652,82115.07,0,0.2167761774413023,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000151,2025-11-16 17:09:19,684.43,INR,credit,MCH811075,D_U0003_2,23.169428,74.646064,82799.5,0,0.310958788289065,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000152,2025-11-24 13:53:54,91.15,INR,credit,MCH630615,D_U0003_1,23.329674,74.513006,82890.65,0,0.1390967314064872,0,1,283.52,0.1,weak,2.0,low,0.0
U0003,T00000153,2025-11-25 13:32:12,74.97,INR,credit,BNK110488,D_U0003_2,23.142516,74.476876,82965.62,0,0.0528241908572787,0,2,283.52,0.1,weak,2.0,low,0.0
U0004,T00000154,2025-06-29 17:04:35,98.71,INR,debit,EXT308776,D_U0004_2,9.970092,85.51218,67515.05,0,0.3138495416378559,0,1,3523.21,0.1,medium,5.0,low,17.932880298570588
U0004,T00000155,2025-07-14 13:02:28,250.57,INR,debit,WLT885512,D_U0004_1,10.101831,85.67157,67264.48,0,0.5083561071336152,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000156,2025-07-15 06:45:33,438.7,INR,credit,BNK311950,D_U0004_3,10.107142,85.498981,67703.18,0,0.3369460068416284,0,2,3523.21,0.1,medium,5.0,low,18.468608304747313
U0004,T00000157,2025-07-19 10:11:43,92.4,INR,debit,WLT31741,D_U0004_2,10.129648,85.489253,67610.78,0,0.357726974351901,0,1,3523.21,0.1,medium,5.0,low,18.96282753157536
U0004,T00000158,2025-08-20 07:20:02,10000.0,INR,debit,BNK552085,D_U0004_2,10.03293,85.463678,57610.78,0,0.8796113478301808,1,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000159,2025-08-20 14:04:22,292.76,INR,debit,WLT13225,D_U0004_1,9.978105,85.658914,57318.02,0,0.3214599183139443,0,2,3523.21,0.1,medium,5.0,low,18.10774867548687
U0004,T00000160,2025-09-04 07:40:13,80.81,INR,debit,WLT845762,D_U0004_1,9.983686,85.602637,57237.21,0,0.5082137753139118,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000161,2025-09-18 17:07:20,127.14,INR,debit,MCH686748,D_U0004_1,9.894604,85.378608,57110.07,0,0.4953767087817528,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000162,2025-09-24 16:23:08,166.67,INR,debit,EXT158683,D_U0004_2,9.993368,85.624321,56943.4,0,0.391481288414529,0,1,3523.21,0.1,medium,5.0,low,19.78779626766669
U0004,T00000163,2025-09-25 09:40:19,307.9,INR,credit,EXT925937,D_U0004_3,9.957551,85.475315,57251.3,0,0.3259671025122533,0,2,3523.21,0.1,medium,5.0,low,18.21209214359408
U0004,T00000164,2025-09-25 10:39:32,219.91,INR,debit,EXT290951,D_U0004_1,9.993349,85.808871,57031.39,0,0.2998017326447594,0,3,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000165,2025-10-06 12:00:58,235.3,INR,credit,EXT837659,D_U0004_2,10.058314,85.442695,57266.69,0,0.4650240937913923,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000166,2025-10-19 12:08:27,50.0,INR,debit,BNK621218,D_U0004_1,17.289184,99.633192,57216.69,0,0.6485596250646943,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000167,2025-11-11 17:24:51,66.05,INR,debit,EXT569383,D_U0004_2,9.930718,85.693303,57150.64,0,0.7015281729112325,1,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000168,2025-11-14 09:24:58,10000.0,INR,credit,EXT778660,D_U0004_X1,-4.369797,90.863401,67150.64,1,0.7839420937205621,1,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000169,2025-11-22 10:38:42,375.42,INR,credit,BNK348869,D_U0004_3,10.051797,85.423726,67526.06,0,0.6102052332095834,0,1,3523.21,0.1,medium,5.0,low,0.0
U0004,T00000170,2025-11-25 14:51:39,194.22,INR,debit,EXT440189,D_U0004_1,9.900915,85.482289,67331.84,0,0.349469322376755,0,1,3523.21,0.1,medium,5.0,low,18.765123696465093
U0005,T00000171,2025-07-01 14:27:07,54.06,INR,debit,WLT904863,D_U0005_2,19.056882,85.143879,179327.25,0,0.2709584826297508,0,1,2620.26,0.1333,medium,5.0,low,16.980777062949358
U0005,T00000172,2025-07-26 13:46:12,94.72,INR,credit,BNK768115,D_U0005_3,19.016425,85.160725,179421.97,0,0.5312598046953365,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000173,2025-08-05 11:38:31,78.38,INR,debit,MCH856007,D_U0005_X1,19.004199,85.316446,179343.59,0,0.3798538762771692,0,1,2620.26,0.1333,medium,5.0,low,19.50068389784297
U0005,T00000174,2025-08-11 11:59:31,147.4,INR,debit,BNK892416,D_U0005_2,19.191919,85.255411,179196.19,0,0.3271840687454977,0,1,2620.26,0.1333,medium,5.0,low,18.240363040659695
U0005,T00000175,2025-08-31 10:08:08,50.0,INR,credit,EXT165362,D_U0005_3,18.999621,85.260288,179246.19,0,0.5054749014582033,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000176,2025-09-08 09:06:40,96.04,INR,debit,EXT548292,D_U0005_3,19.011513,85.382325,179150.15,0,0.3525938830856833,0,1,2620.26,0.1333,medium,5.0,low,18.839731457808742
U0005,T00000177,2025-09-09 12:51:47,13233.48,INR,credit,WLT759051,D_U0005_3,18.995699,85.411727,192383.63,0,0.7070095060461913,1,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000178,2025-09-09 14:25:49,229.24,INR,credit,BNK449673,D_U0005_3,19.102795,85.075853,192612.87,0,0.222836612069437,0,2,2620.26,0.1333,medium,5.0,low,17.61904761904762
U0005,T00000179,2025-09-25 17:55:19,74.17,INR,credit,WLT940694,D_U0005_3,19.00741,85.16702,192687.04,0,0.474006909120701,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000180,2025-10-01 17:07:46,67.98,INR,debit,MCH485159,D_U0005_3,18.917159,85.31174,192619.06,0,0.3634561155348924,0,1,2620.26,0.1333,medium,5.0,low,19.10097975210885
U0005,T00000181,2025-10-02 15:58:26,486.3,INR,credit,MCH98896,D_U0005_2,19.221631,85.281792,193105.36,0,0.2747574195652698,0,2,2620.26,0.1333,medium,5.0,low,17.61904761904762
U0005,T00000182,2025-10-07 15:30:17,70.61,INR,credit,EXT719298,D_U0005_2,19.140937,85.336648,193175.97,0,0.3466596058319575,0,1,2620.26,0.1333,medium,5.0,low,18.698244884144877
U0005,T00000183,2025-10-14 14:18:32,50.0,INR,debit,WLT154697,D_U0005_1,19.043119,85.165839,193125.97,0,0.3521550079578822,0,1,2620.26,0.1333,medium,5.0,low,18.829237250200784
U0005,T00000184,2025-10-31 13:13:05,74.09,INR,credit,BNK771800,D_U0005_X2,18.965861,85.251264,193200.06,0,0.4689462398828403,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000185,2025-11-01 16:44:22,238.65,INR,debit,WLT555752,D_U0005_1,18.918067,85.372027,192961.41,0,0.2432248257814167,0,1,2620.26,0.1333,medium,5.0,low,16.399048124660116
U0005,T00000186,2025-11-29 11:07:19,67.06,INR,debit,WLT523406,D_U0005_1,19.119594,85.324822,192894.35,0,0.5848322807426344,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000187,2025-12-03 16:39:51,63.58,INR,credit,MCH23950,D_U0005_3,19.030234,85.268154,192957.93,0,0.3171327054922935,0,1,2620.26,0.1333,medium,5.0,low,18.008114449975743
U0005,T00000188,2025-12-08 17:38:42,350.38,INR,credit,BNK174660,D_U0005_3,12.37035,71.56178,193308.31,0,0.5318518266173364,0,1,2620.26,0.1333,medium,5.0,low,0.0
U0005,T00000189,2025-12-10 12:40:35,10000.0,INR,credit,WLT529327,D_U0005_X3,25.976258,80.178353,203308.31,1,0.7570449718252342,1,1,2620.26,0.1333,medium,5.0,low,0.0
U0006,T00000190,2025-06-22 13:09:50,236.75,INR,credit,EXT610896,D_U0006_1,23.488919,87.775998,176203.81,0,0.4786604334259829,0,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000191,2025-09-02 20:28:57,50.0,INR,credit,EXT166219,D_U0006_1,23.355309,87.790111,176253.81,0,0.8425418358324738,1,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000192,2025-09-29 13:09:32,160.08,INR,credit,WLT999928,D_U0006_1,23.436621,87.770661,176413.89,0,0.7714059020736473,1,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000193,2025-09-29 20:22:47,10000.0,INR,debit,MCH606418,D_U0006_X2,32.318615,77.439216,166413.89,1,0.8258729217677272,1,2,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000194,2025-10-15 11:07:51,166.05,INR,credit,MCH333147,D_U0006_1,23.398691,87.865189,166579.94,1,0.727835763151452,1,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000195,2025-10-15 12:52:42,145.84,INR,credit,WLT226057,D_U0006_1,23.422571,87.827169,166725.78,1,0.4845858099149044,0,2,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000196,2025-10-15 13:04:41,240.22,INR,credit,BNK850234,D_U0006_1,23.332579,87.984886,166966.0,1,0.4969494984185039,0,3,9241.31,0.0667,strong,8.0,medium,50.0
U0006,T00000197,2025-10-15 13:35:19,69.15,INR,credit,WLT569557,D_U0006_1,23.417972,87.922155,167035.15,1,0.5205699115350192,0,4,9241.31,0.0667,strong,8.0,medium,50.0
U0006,T00000198,2025-10-15 14:00:13,217.0,INR,credit,MCH728244,D_U0006_1,34.165728,73.626898,167252.15,1,0.6405836693175265,0,5,9241.31,0.0667,strong,8.0,medium,50.00000000000001
U0006,T00000199,2025-10-15 14:05:03,52.71,INR,credit,MCH25461,D_U0006_1,23.42215,87.737106,167304.86,1,0.6907984790127901,1,6,9241.31,0.0667,strong,8.0,medium,49.99999999999997
U0006,T00000200,2025-10-15 14:21:36,144.09,INR,credit,BNK316777,D_U0006_1,23.51072,87.790555,167448.95,1,0.5190326079901142,0,7,9241.31,0.0667,strong,8.0,medium,50.0
U0006,T00000201,2025-10-15 14:41:13,121.78,INR,credit,MCH619312,D_U0006_1,23.506828,87.643203,167570.73,1,0.5498883590150718,0,8,9241.31,0.0667,strong,8.0,medium,49.999999999999986
U0006,T00000202,2025-10-15 14:47:52,204.0,INR,credit,EXT911391,D_U0006_1,23.378496,87.802487,167774.73,1,0.5517897604119932,0,9,9241.31,0.0667,strong,8.0,medium,50.00000000000001
U0006,T00000203,2025-10-15 14:57:16,65.38,INR,credit,BNK963138,D_U0006_1,9.547851,77.979817,167840.11,1,0.7199044746233764,1,10,9241.31,0.0667,strong,8.0,medium,49.99999999999998
U0006,T00000204,2025-10-15 14:58:58,129.46,INR,credit,MCH261232,D_U0006_1,23.455543,87.756397,167969.57,1,0.7077809546278184,1,11,9241.31,0.0667,strong,8.0,medium,57.917459022824474
U0006,T00000205,2025-10-15 15:16:32,86.26,INR,credit,EXT851031,D_U0006_1,23.556502,87.609771,168055.83,1,0.6110183681481312,0,12,9241.31,0.0667,strong,8.0,medium,54.57038217266799
U0006,T00000206,2025-10-15 15:28:18,77.18,INR,credit,EXT969974,D_U0006_1,23.412829,87.877858,168133.01,1,0.6131246019465809,0,13,9241.31,0.0667,strong,8.0,medium,57.042121352567214
U0006,T00000207,2025-10-15 15:32:46,138.13,INR,credit,WLT723403,D_U0006_1,23.359158,87.618199,168271.14,1,0.5865158887299242,0,14,9241.31,0.0667,strong,8.0,medium,49.99999999999997
U0006,T00000208,2025-10-15 16:09:49,165.31,INR,credit,MCH766308,D_U0006_1,23.378109,87.778076,168436.45,1,0.5871633362958499,0,15,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000209,2025-10-15 17:30:06,50.0,INR,credit,EXT956447,D_U0006_1,23.487568,87.978015,168486.45,1,0.6438886556000568,0,16,9241.31,0.0667,strong,8.0,high,81.07598699805354
U0006,T00000210,2025-10-15 17:31:33,135.43,INR,credit,BNK932414,D_U0006_1,23.367687,87.798537,168621.88,1,0.6306144699568786,0,17,9241.31,0.0667,strong,8.0,high,80.7552102954336
U0006,T00000211,2025-10-15 17:35:16,822.92,INR,credit,BNK892505,D_U0006_1,23.516665,87.614655,169444.8,1,0.7328274540577684,1,18,9241.31,0.0667,strong,8.0,high,83.10031441694281
U0006,T00000212,2025-10-15 17:42:53,270.69,INR,credit,WLT96535,D_U0006_1,13.86696,100.018184,169715.49,1,0.7498813405487421,1,19,9241.31,0.0667,strong,8.0,high,83.45908074389078
U0006,T00000213,2025-10-15 18:18:04,186.8,INR,credit,BNK264667,D_U0006_1,23.460725,87.726159,169902.29,1,0.7387254759306113,1,20,9241.31,0.0667,strong,8.0,high,83.22561586537486
U0006,T00000214,2025-10-15 18:30:53,455.6,INR,credit,MCH832918,D_U0006_1,23.593553,87.857599,170357.89,1,0.7021452284936858,1,21,9241.31,0.0667,strong,8.0,high,82.42903879472505
U0006,T00000215,2025-10-15 18:32:33,61.92,INR,credit,EXT469752,D_U0006_1,23.502082,87.723502,170419.81,1,0.7055045506375157,1,22,9241.31,0.0667,strong,8.0,high,82.50404905341351
U0006,T00000216,2025-10-15 19:01:00,85.02,INR,credit,MCH488179,D_U0006_1,23.317367,87.746325,170504.83,1,0.700616372280522,1,23,9241.31,0.0667,strong,8.0,high,82.39478339716844
U0006,T00000217,2025-10-15 19:20:38,202.01,INR,credit,MCH714281,D_U0006_1,15.843892,73.156855,170706.84,1,0.7603231438246089,1,24,9241.31,0.0667,strong,8.0,high,83.67322840006116
U0006,T00000218,2025-10-15 19:36:03,176.16,INR,credit,MCH297333,D_U0006_X1,23.475552,87.787283,170883.0,1,0.7300719477052884,1,25,9241.31,0.0667,strong,8.0,high,83.04134435700244
U0006,T00000219,2025-10-15 19:52:12,250.86,INR,credit,EXT511937,D_U0006_1,23.397521,87.759474,171133.86,1,0.6864526519794621,1,26,9241.31,0.0667,strong,8.0,high,82.07402869043693
U0006,T00000220,2025-10-15 20:16:30,52.51,INR,credit,EXT669737,D_U0006_1,23.482568,87.704233,171186.37,1,0.736642499238772,1,27,9241.31,0.0667,strong,8.0,high,83.18150855671786
U0006,T00000221,2025-10-15 20:38:54,62.3,INR,credit,BNK149019,D_U0006_1,23.452168,87.818637,171248.67,1,0.7463762283205587,1,28,9241.31,0.0667,strong,8.0,high,83.38623632595107
U0006,T00000222,2025-10-15 20:41:55,163.65,INR,credit,MCH478722,D_U0006_1,23.587568,87.657769,171412.32,1,0.7317615468086689,1,29,9241.31,0.0667,strong,8.0,high,83.07753530061738
U0006,T00000223,2025-10-15 20:57:46,94.51,INR,credit,EXT497262,D_U0006_1,23.387746,87.960838,171506.83,1,0.7478391260789807,1,30,9241.31,0.0667,strong,8.0,high,83.41669625398227
U0006,T00000224,2025-11-05 16:58:07,93.76,INR,credit,BNK519529,D_U0006_1,23.428598,87.854698,171600.59,0,0.7232190678203204,1,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000225,2025-12-08 12:00:44,10000.0,INR,credit,MCH721753,D_U0006_1,23.614245,87.799253,181600.59,1,0.9286315518649384,1,1,9241.31,0.0667,strong,8.0,low,0.0
U0006,T00000226,2025-12-08 14:23:44,8482.62,INR,debit,WLT722179,D_U0006_1,23.614245,87.799253,173117.97,1,0.7658616867933304,1,2,9241.31,0.0667,strong,8.0,low,0.0
U0007,T00000227,2025-06-21 16:40:50,77.55,INR,credit,WLT797017,D_U0007_3,15.117426,82.471957,188675.38,0,0.3826985644982972,0,1,5108.99,0.0667,medium,5.0,low,19.570651159638338
U0007,T00000228,2025-06-25 14:14:58,102.22,INR,credit,EXT225289,D_U0007_3,15.177119,82.556106,188777.6,0,0.4481839603458831,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000229,2025-07-02 16:50:53,243.33,INR,debit,MCH73429,D_U0007_3,15.12674,82.772879,188534.27,0,0.4885072154941055,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000230,2025-07-03 16:39:28,282.12,INR,debit,WLT75014,D_U0007_1,15.223939,82.624855,188252.15,0,0.4058128170232551,0,2,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000231,2025-07-08 16:40:19,171.63,INR,credit,BNK606746,D_U0007_X2,15.074135,82.685741,188423.78,0,0.4539937509162114,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000232,2025-07-16 09:46:35,17298.02,INR,debit,EXT296275,D_U0007_3,14.921081,82.513267,171125.76,0,0.8254215935827172,1,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000233,2025-07-17 11:37:27,256.57,INR,credit,BNK18474,D_U0007_1,15.072389,82.808288,171382.33,0,0.4007892245199868,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000234,2025-07-23 12:15:03,120.78,INR,debit,MCH185566,D_U0007_2,15.203773,82.778014,171261.55,0,0.4643683980645808,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000235,2025-08-03 12:05:56,641.53,INR,debit,MCH513281,D_U0007_1,15.234747,82.776702,170620.02,0,0.5867427923081665,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000236,2025-09-06 08:51:39,148.54,INR,debit,WLT751561,D_U0007_3,15.092676,82.579268,170471.48,0,0.7081046698202059,1,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000237,2025-09-21 14:50:27,235.44,INR,credit,MCH634086,D_U0007_2,15.064697,82.697741,170706.92,0,0.5796649689969929,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000238,2025-09-27 11:07:43,175.66,INR,debit,MCH420893,D_U0007_1,15.009738,82.775353,170531.26,0,0.469443763532411,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000239,2025-09-27 17:10:03,135.02,INR,debit,MCH64398,D_U0007_2,15.165851,82.674702,170396.24,0,0.3684696935500028,0,2,5108.99,0.0667,medium,5.0,low,19.222523074294756
U0007,T00000240,2025-10-03 07:37:51,126.65,INR,debit,WLT999381,D_U0007_2,15.158099,82.613761,170269.59,0,0.475738864681586,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000241,2025-10-06 07:19:39,202.85,INR,debit,MCH485436,D_U0007_2,14.986394,82.636813,170066.74,0,0.4216412029389667,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000242,2025-10-09 07:38:49,10000.0,INR,debit,EXT302517,D_U0007_X4,26.179524,92.334553,160066.74,1,0.8035095424614523,1,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000243,2025-10-14 15:57:01,50.0,INR,credit,MCH366470,D_U0007_3,15.080668,82.740358,160116.74,0,0.6336945923947427,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000244,2025-10-25 16:42:43,50.0,INR,credit,MCH368143,D_U0007_2,15.172509,82.930953,160166.74,0,0.5314996681739237,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000245,2025-11-04 14:48:25,630.72,INR,debit,EXT877661,D_U0007_3,15.296416,82.910039,159536.02,0,0.5532722239262253,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000246,2025-11-24 10:58:56,217.99,INR,debit,MCH897386,D_U0007_3,15.071033,82.819035,159318.03,0,0.6116637121518689,0,1,5108.99,0.0667,medium,5.0,low,0.0
U0007,T00000247,2025-11-26 12:49:50,10000.0,INR,debit,MCH181199,D_U0007_X3,29.672379,74.398043,149318.03,1,0.797066886448207,1,1,5108.99,0.0667,medium,5.0,low,0.0
U0008,T00000248,2025-06-15 13:49:41,50.0,INR,credit,WLT104840,D_U0008_1,11.123423,78.142192,143919.15,0,0.0790736798809108,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000249,2025-06-15 15:03:37,76.83,INR,credit,MCH574441,D_U0008_3,11.228088,78.045652,143995.98,0,0.0494970863548013,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
U0008,T00000250,2025-06-18 15:51:43,50.76,INR,debit,MCH140344,D_U0008_2,19.884999,90.89555,143945.22,0,0.3911036612150557,0,1,191.04,0.8333,medium,5.0,low,19.77842522689069
U0008,T00000251,2025-06-18 17:26:53,191.22,INR,debit,WLT676160,D_U0008_1,11.305654,78.183843,143754.0,0,0.3192599629998572,0,2,191.04,0.8333,medium,5.0,low,18.057027556933097
U0008,T00000252,2025-06-18 19:49:55,50.0,INR,credit,EXT101468,D_U0008_3,11.227775,78.015671,143804.0,0,0.068539654264828,0,3,191.04,0.8333,medium,5.0,low,0.0
U0008,T00000253,2025-06-19 20:00:58,50.0,INR,debit,BNK298016,D_U0008_1,11.416944,78.172639,143754.0,0,0.0731367005942247,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000254,2025-06-20 18:51:39,146.61,INR,debit,EXT324754,D_U0008_2,11.175582,78.003266,143607.39,0,0.0556978879722922,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
U0008,T00000255,2025-06-22 13:59:59,92.78,INR,credit,EXT104835,D_U0008_3,11.349394,78.164442,143700.17,0,0.0596103823922423,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000256,2025-06-23 14:17:05,10000.0,INR,credit,BNK427476,D_U0008_2,11.167011,78.333166,153700.17,0,0.7040110542296454,1,1,191.04,0.8333,medium,5.0,low,0.0
U0008,T00000257,2025-06-23 19:16:37,440.05,INR,credit,BNK267234,D_U0008_2,-1.822355,90.980251,154140.22,0,0.3760847866263108,0,2,191.04,0.8333,medium,5.0,low,19.408260934418653
U0008,T00000258,2025-06-24 12:24:59,51.56,INR,debit,BNK740286,D_U0008_3,11.23199,77.933971,154088.66,0,0.3500855031632497,0,3,191.04,0.8333,medium,5.0,low,0.0
U0008,T00000259,2025-06-24 14:59:46,82.58,INR,credit,MCH250134,D_U0008_3,11.110566,78.164565,154171.24,0,0.028466459267979,0,3,191.04,0.8333,medium,5.0,low,0.0
U0008,T00000260,2025-06-25 14:18:52,50.0,INR,debit,WLT100181,D_U0008_1,2.765868,90.92392,154121.24,0,0.3537260907404031,0,2,191.04,0.8333,medium,5.0,low,18.866826592472837
U0008,T00000261,2025-06-25 14:48:59,121.36,INR,credit,BNK939662,D_U0008_2,11.299077,78.123026,154242.6,0,0.3283132467812445,0,3,191.04,0.8333,medium,5.0,low,0.0
U0008,T00000262,2025-06-27 18:18:02,116.15,INR,credit,MCH579113,D_U0008_2,11.190575,77.919242,154358.75,0,0.0487699928291361,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000263,2025-06-28 20:00:03,92.39,INR,debit,WLT935143,D_U0008_1,11.320913,78.210266,154266.36,0,0.043249911782674,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000264,2025-06-29 17:59:27,441.52,INR,credit,WLT276640,D_U0008_3,11.078581,77.923488,154707.88,0,0.1157792287980639,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
U0008,T00000265,2025-07-01 17:18:38,50.0,INR,credit,EXT343219,D_U0008_3,11.349802,78.00593,154757.88,0,0.0720805506863063,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000266,2025-07-02 15:36:23,50.0,INR,credit,BNK401835,D_U0008_2,20.277442,68.66301,154807.88,0,0.3537260907404031,0,2,191.04,0.8333,medium,5.0,low,18.866826592472837
U0008,T00000267,2025-07-04 13:43:48,153.11,INR,debit,WLT801666,D_U0008_1,11.457652,78.059852,154654.77,0,0.3508405614602748,0,1,191.04,0.8333,medium,5.0,low,18.797835647307522
U0008,T00000268,2025-07-06 11:17:54,113.07,INR,debit,BNK42826,D_U0008_1,11.201925,77.967199,154541.7,0,0.0408894761818446,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000269,2025-07-06 17:32:28,740.06,INR,credit,WLT904498,D_U0008_3,11.228214,77.949348,155281.76,0,0.1934798953310516,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
U0008,T00000270,2025-07-09 13:46:10,132.27,INR,debit,MCH253697,D_U0008_3,11.039663,78.010036,155149.49,0,0.0568816080234718,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000271,2025-07-11 12:41:01,90.76,INR,credit,BNK903077,D_U0008_1,11.087025,78.067463,155240.25,0,0.0687051289476249,0,1,191.04,0.8333,medium,5.0,low,15.555555555555555
U0008,T00000272,2025-07-12 11:08:09,90.98,INR,debit,WLT774672,D_U0008_2,11.273214,77.996008,155149.27,0,0.0483603724042507,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
U0008,T00000273,2025-07-12 13:40:47,50.64,INR,debit,WLT569475,D_U0008_3,11.221413,77.772573,155098.63,0,0.0705469424215817,0,2,191.04,0.8333,medium,5.0,low,17.61904761904762
